TsvHttpData-1.0
https://target.scene7.com/is/image/Target/GUEST_c8634393-82ac-42e4-8237-ff46f26b115c	18421	MjBmOTEzM2UwZjgxNzY3YjJhNzI1ZTA3MWJmZWFiYjg=
https://target.scene7.com/is/image/Target/GUEST_f9b08b7a-68ef-4704-bbb2-370046eca68d	20513	ZDU2MWZjNmEwZTgwODlkYjg2NWFmODI1MDc4ZmRjZWM=
https://target.scene7.com/is/image/Target/GUEST_1be00183-e812-4455-809a-918a3434aec5	14616	MzgwZWZkZDA2ZWI5OGRhZWZlNjU0ZjBkYTA3ZGY1M2Q=
https://target.scene7.com/is/image/Target/GUEST_33198120-b159-4f95-8a3a-1377748a9434	30302	NGExN2VjZDVjYTgxNGU2YjZhZDllYzc3ZWE2Y2FjOGI=
https://target.scene7.com/is/image/Target/GUEST_57147fe3-429b-43c2-a67e-b8027ad9bdc9	15388	NTY4MGE2ZmEyZmIwYzk1ZTcwOTcwMTBiZTMyMDlkOTI=
